小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 璟上兰园, 顺义 , 后沙峪 ,437万, 3室2厅2卫 ,103平米, 42427元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483508506.html
 金隅瑞和园, 海淀 , 田村 ,244万, 1室1厅1卫 ,45.27平米, 53899元/平米 ,西北,中层,简装修,https://esf.fang.com/chushou/3_483521541.html
 金沟河小区, 海淀 , 五棵松 ,445万, 3室1厅1卫 ,70.1平米, 63481元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483521539.html
 凯德麓语, 昌平 , 昌平其它 ,1200万, 4室3厅5卫 ,480平米, 25000元/平米 ,东, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521528.html
 北京中冶·德贤御府, 朝阳 , 东坝 ,780万, 3室2厅2卫 ,144平米, 54167元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_483521495.html
 建邦顺颐府合院（别墅）, 顺义 , 后沙峪 ,930万, 4室2厅4卫 ,277平米, 33574元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521444.html
 绿城·西山云庐, 石景山 , 八大处 ,2450万, 4室5厅5卫 ,390平米, 62821元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483521431.html
 建发·观堂府, 昌平 , 南邵 ,1007万, 4室2厅3卫 ,186平米, 54140元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483521418.html
 联宝公寓, 朝阳 , 东直门 ,1300万, 4室2厅1卫 ,227.05平米, 57256元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483296761.html
 玖瀛府, 昌平 , 南邵 ,620万, 5室2厅4卫 ,180.8平米, 34292元/平米 ,东, 底层 ,精装修,https://esf.fang.com/chushou/10_483521371.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,420万, 4室2厅3卫 ,140平米, 30000元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483521361.html
 中建璞园, 朝阳 , 中央别墅区 ,430万, 3室2厅2卫 ,88平米, 48864元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483521351.html
 和光悦府, 朝阳 , 中央别墅区 ,800万, 4室2厅3卫 ,145平米, 55172元/平米 ,南北,中层,豪华装修,https://esf.fang.com/chushou/3_483521324.html
 金隅上城郡, 昌平 , 北七家 ,800万, 4室2厅4卫 ,213.65平米, 37444元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521322.html
 誉天下, 顺义 , 中央别墅区 ,440万, 3室2厅2卫 ,120平米, 36667元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483521290.html
 誉天下, 顺义 , 中央别墅区 ,730万, 4室2厅4卫 ,220平米, 33182元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483521275.html
 运河铭著, 通州 , 北关 ,632万, 3室2厅1卫 ,166平米, 38072元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483521249.html
 凯德麓语, 昌平 , 昌平其它 ,980万, 4室2厅4卫 ,439平米, 22323元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521202.html
 联宝公寓, 朝阳 , 东直门 ,1300万, 4室2厅1卫 ,227.05平米, 57256元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483147773.html
 天润福熙大道, 朝阳 , 北苑 ,1500万, 4室3厅3卫 ,215平米, 69767元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/3_483521184.html
 金隅上城郡, 昌平 , 北七家 ,810万, 4室2厅4卫 ,211平米, 38389元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521181.html
 北京合院, 顺义 , 顺义城 ,720万, 4室3厅5卫 ,286平米, 25175元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521159.html
 印香山, 海淀 , 西山 ,2500万, 4室2厅3卫 ,248平米, 100806元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/3_483521113.html
 凯德麓语, 昌平 , 昌平其它 ,750万, 4室2厅4卫 ,310平米, 24194元/平米 ,东, 底层 ,精装修,https://esf.fang.com/chushou/10_483521069.html
 运河铭著, 通州 , 北关 ,638万, 4室2厅3卫 ,167.76平米, 38031元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_483521065.html
 建邦顺颐府合院（别墅）, 顺义 , 后沙峪 ,930万, 4室2厅4卫 ,270平米, 34444元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483521005.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,520万, 5室2厅3卫 ,160平米, 32500元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483468882.html
 中建璞园, 朝阳 , 中央别墅区 ,720万, 4室2厅3卫 ,150平米, 48000元/平米 ,南北,高层,豪华装修,https://esf.fang.com/chushou/3_483520850.html
 中建璞园, 朝阳 , 中央别墅区 ,600万, 4室2厅2卫 ,125平米, 48000元/平米 ,南北, 底层 ,豪华装修,https://esf.fang.com/chushou/3_483520827.html
 御汤山, 昌平 , 小汤山 ,2302万, 5室3厅6卫 ,620平米, 37129元/平米 ,南, 底层 ,豪华装修,https://esf.fang.com/chushou/10_483520805.html
 北京国贤府, 昌平 , 北七家 ,450万, 3室2厅2卫 ,100平米, 45000元/平米 ,南,高层,精装修,https://esf.fang.com/chushou/3_483520698.html
 天润福熙大道, 朝阳 , 北苑 ,1280万, 4室3厅3卫 ,202平米, 63366元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483520696.html
 建发·观云, 顺义 , 后沙峪 ,670万, 4室2厅3卫 ,133平米, 50376元/平米 ,南北,低层,豪华装修,https://esf.fang.com/chushou/3_483520679.html
 建投国贸·瑨上, 通州 , 通州其它 ,465万, 4室2厅2卫 ,115平米, 40435元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483520371.html
 印香山, 海淀 , 西山 ,2103万, 4室2厅3卫 ,219.05平米, 96005元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483520629.html
 御汤山熙园, 昌平 , 小汤山 ,1440万, 4室2厅4卫 ,430平米, 33488元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520610.html
 保利锦上, 朝阳 , 垡头 ,920万, 4室2厅2卫 ,170平米, 54118元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483520571.html
 御汤山, 昌平 , 小汤山 ,1560万, 5室3厅6卫 ,410平米, 38049元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483468673.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,750万, 5室3厅4卫 ,360平米, 20833元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_483520523.html
 顺鑫颐和天璟, 顺义 , 顺义其它 ,838万, 4室3厅4卫 ,402平米, 20846元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520485.html
 誉天下盛寓, 顺义 , 中央别墅区 ,450万, 3室2厅3卫 ,120平米, 37500元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483520453.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,818万, 4室2厅4卫 ,457平米, 17899元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_483520451.html
 誉天下, 顺义 , 中央别墅区 ,730万, 4室3厅4卫 ,220平米, 33182元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483520400.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,480万, 4室2厅3卫 ,160平米, 30000元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483520387.html
 御汤山熙园, 昌平 , 小汤山 ,1640万, 5室3厅4卫 ,477平米, 34382元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520374.html
 天樾书院, 昌平 , 北七家 ,1102万, 4室3厅4卫 ,400平米, 27550元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483520359.html
 中铁诺德阅墅, 顺义 , 中央别墅区 ,941万, 4室2厅4卫 ,235平米, 40043元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520317.html
 富力首开·金禧璞瑅别墅, 顺义 , 顺义其它 ,818万, 4室2厅4卫 ,380平米, 21526元/平米 ,东, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520314.html
 远洋公馆, 朝阳 , 三元桥 ,1950万, 4室2厅2卫 ,253.21平米, 77011元/平米 ,东南,顶层,精装修,https://esf.fang.com/chushou/3_483519977.html
 誉天下, 顺义 , 中央别墅区 ,459万, 3室2厅2卫 ,120平米, 38250元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483520292.html
 建发·观云, 顺义 , 后沙峪 ,800万, 4室2厅3卫 ,189平米, 42328元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483520282.html
 璟上兰园, 顺义 , 后沙峪 ,620万, 4室2厅2卫 ,130平米, 47692元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483520268.html
 御汤山熙园, 昌平 , 小汤山 ,1400万, 5室4厅6卫 ,382.55平米, 36597元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520259.html
 凯德麓语, 昌平 , 昌平其它 ,610万, 4室2厅2卫 ,270平米, 22593元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483520248.html
 建发·观云, 顺义 , 后沙峪 ,720万, 4室2厅3卫 ,158平米, 45570元/平米 ,南北,中层,豪华装修,https://esf.fang.com/chushou/3_483520234.html
 顺鑫颐和天璟, 顺义 , 顺义其它 ,809万, 4室2厅4卫 ,336平米, 24077元/平米 ,东, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520226.html
 璟上兰园, 顺义 , 后沙峪 ,410万, 3室2厅2卫 ,103平米, 39806元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483520212.html
 凯德麓语, 昌平 , 昌平其它 ,706万, 4室2厅4卫 ,298平米, 23691元/平米 ,北, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520207.html
 御汤山, 昌平 , 小汤山 ,1500万, 5室3厅4卫 ,380平米, 39474元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520193.html
 璟上兰园, 顺义 , 后沙峪 ,510万, 4室2厅2卫 ,119平米, 42857元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483520174.html
 天樾书院, 昌平 , 北七家 ,1100万, 4室3厅4卫 ,450平米, 24444元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520159.html
 北京国贤府, 昌平 , 北七家 ,500万, 4室2厅2卫 ,125平米, 40000元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_483520148.html
 天樾书院, 昌平 , 北七家 ,1100万, 4室3厅4卫 ,400平米, 27500元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483520134.html
 北京合院, 顺义 , 顺义城 ,710万, 4室2厅4卫 ,280平米, 25357元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520101.html
 国瑞熙墅, 昌平 , 北七家 ,1250万, 4室2厅4卫 ,252平米, 49603元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483520102.html
 懋源璟橒, 顺义 , 天竺 ,2100万, 6室2厅4卫 ,373平米, 56300元/平米 ,南, 底层 ,豪华装修,https://esf.fang.com/chushou/10_483471778.html
 建发·观堂府, 昌平 , 南邵 ,646万, 4室2厅2卫 ,137平米, 47153元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483520086.html
 诺德阅墅, 顺义 , 中央别墅区 ,910万, 4室2厅5卫 ,231平米, 39394元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483520081.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,750万, 5室3厅4卫 ,360平米, 20833元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_483520064.html
 绿城·西山云庐, 石景山 , 八大处 ,2020万, 4室5厅4卫 ,300平米, 67333元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483520033.html
 丽都壹号, 朝阳 , 酒仙桥 ,1250万, 4室2厅3卫 ,186平米, 67204元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483519998.html
 誉天下盛寓, 顺义 , 中央别墅区 ,420万, 3室2厅2卫 ,120平米, 35000元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_483519974.html
 北京合院, 顺义 , 顺义城 ,880万, 5室4厅4卫 ,357平米, 24650元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483519963.html
 御汤山熙园, 昌平 , 小汤山 ,1730万, 5室4厅4卫 ,500平米, 34600元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483519957.html
 金善名居, 怀柔 , 庙城 ,120万, 1室1厅1卫 ,59.42平米, 20195元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483519644.html
 建发·观堂府, 昌平 , 南邵 ,521万, 3室2厅2卫 ,110平米, 47364元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483519906.html
 建发·观堂府, 昌平 , 南邵 ,435万, 3室2厅2卫 ,99平米, 43939元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_483519878.html
 永定樾, 东城 , 永定门 ,1950万, 3室2厅2卫 ,143平米, 136364元/平米 ,南北,低层,豪华装修,https://esf.fang.com/chushou/3_483519865.html
 中铁诺德阅墅, 顺义 , 中央别墅区 ,950万, 4室3厅4卫 ,300平米, 31667元/平米 ,东, 底层 ,毛坯,https://esf.fang.com/chushou/10_483519857.html
 顺鑫颐和天璟, 顺义 , 顺义其它 ,700万, 4室2厅4卫 ,336平米, 20833元/平米 ,东, 底层 ,毛坯,https://esf.fang.com/chushou/10_483519824.html
 金隅上城郡, 昌平 , 北七家 ,810万, 4室2厅4卫 ,213.6平米, 37921元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483519822.html
 北京合院, 顺义 , 顺义城 ,850万, 4室2厅3卫 ,300平米, 28333元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483519783.html
 格拉斯小镇, 通州 , 宋庄 ,1320万, 5室2厅5卫 ,288.33平米, 45781元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483519756.html
 誉天下盛寓, 顺义 , 中央别墅区 ,475万, 4室2厅3卫 ,120平米, 39583元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483519745.html
 和光悦府, 朝阳 , 中央别墅区 ,800万, 4室2厅3卫 ,145平米, 55172元/平米 ,南北,中层,豪华装修,https://esf.fang.com/chushou/3_483519734.html
 招商臻园, 丰台 , 科技园区 ,755万, 4室2厅2卫 ,143平米, 52797元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483519715.html
 天樾书院, 昌平 , 北七家 ,1178万, 4室3厅4卫 ,330平米, 35697元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483519712.html
 誉天下, 顺义 , 中央别墅区 ,465万, 3室2厅2卫 ,127平米, 36614元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483519700.html
 龙湖·御湖境, 顺义 , 顺义城 ,488万, 3室2厅2卫 ,120平米, 40667元/平米 ,南北, 底层 ,豪华装修,https://esf.fang.com/chushou/3_483519693.html
 绿城·西山云庐, 石景山 , 八大处 ,2200万, 4室3厅3卫 ,355平米, 61972元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483519687.html
 凯德麓语, 昌平 , 昌平其它 ,650万, 4室2厅4卫 ,255平米, 25490元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483519685.html
 天润福熙大道, 朝阳 , 北苑 ,1276万, 4室3厅3卫 ,145平米, 88000元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483519678.html
 丽都壹号, 朝阳 , 酒仙桥 ,1366万, 4室2厅3卫 ,186平米, 73441元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_483519671.html
 北京合院, 顺义 , 顺义城 ,710万, 4室2厅3卫 ,300平米, 23667元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483519663.html
 招商臻园, 丰台 , 科技园区 ,650万, 4室2厅2卫 ,119平米, 54622元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483519661.html
 金辰府, 昌平 , 北七家 ,680万, 4室2厅3卫 ,143平米, 47552元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483519659.html
 万科大都会NAVA, 朝阳 , 亚运村 ,1390万, 2室1厅1卫 ,195平米, 71282元/平米 ,西南,中层,精装修,https://esf.fang.com/chushou/3_483519654.html
 北京壹号庄园, 昌平 , 北七家 ,1580万, 5室3厅5卫 ,300平米, 52667元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483519650.html
 天恒京西悦府, 房山 , 阎村 ,505万, 5室2厅3卫 ,169平米, 29882元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_483519645.html
 福景苑, 朝阳 , 燕莎 ,1585万, 4室2厅2卫 ,196平米, 80867元/平米 ,东,中层,精装修,https://esf.fang.com/chushou/3_483519639.html
 北京壹号庄园, 昌平 , 北七家 ,2600万, 5室5厅5卫 ,500平米, 52000元/平米 ,南, 底层 ,豪华装修,https://esf.fang.com/chushou/10_483519632.html
 御汤山, 昌平 , 小汤山 ,1380万, 5室3厅6卫 ,420平米, 32857元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483519615.html
 建发·观堂府, 昌平 , 南邵 ,821万, 4室2厅2卫 ,159平米, 51635元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483519608.html
 誉天下盛寓, 顺义 , 中央别墅区 ,750万, 4室2厅4卫 ,221平米, 33937元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483519606.html
 凯德麓语, 昌平 , 昌平其它 ,600万, 5室2厅3卫 ,220平米, 27273元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483519605.html
 凯德麓语, 昌平 , 昌平其它 ,1070万, 5室3厅5卫 ,480平米, 22292元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483519601.html
 融城园, 怀柔 , 庙城 ,135万, 3室1厅1卫 ,82.37平米, 16389元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483276411.html
 富力华庭苑, 大兴 , 庞各庄 ,348万, 4室3厅2卫 ,161.29平米, 21576元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482949257.html
 温哥华森林, 昌平 , 北七家 ,1399万, 6室4厅4卫 ,360平米, 38861元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483507355.html
 晨浩花园别墅, 昌平 , 北七家 ,690万, 4室2厅3卫 ,243.32平米, 28358元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483507419.html
 万科观承别墅, 顺义 , 后沙峪 ,1599万, 4室2厅5卫 ,344.46平米, 46420元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483235345.html
 融城园, 怀柔 , 庙城 ,135万, 3室1厅1卫 ,82.37平米, 16389元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483516417.html
 御汤山熙园, 昌平 , 小汤山 ,3620万, 6室5厅5卫 ,377平米, 96021元/平米 ,暂无, 底层 ,精装修,https://esf.fang.com/chushou/10_483519037.html
 御汤山熙园, 昌平 , 小汤山 ,3000万, 5室3厅3卫 ,421.67平米, 71146元/平米 ,北, 底层 ,精装修,https://esf.fang.com/chushou/10_483519036.html
 香山清琴, 海淀 , 香山 ,3650万, 4室2厅4卫 ,368.6平米, 99023元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483518883.html
 香山清琴, 海淀 , 香山 ,3685万, 5室2厅4卫 ,360.5平米, 102219元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_483518876.html
 香山清琴, 海淀 , 香山 ,4000万, 5室2厅7卫 ,320平米, 125000元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483518875.html
 香山清琴, 海淀 , 香山 ,3999万, 4室3厅3卫 ,360.5平米, 110929元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483518874.html
 中信禧园, 西城 , 陶然亭 ,2450万, 3室2厅2卫 ,146.7平米, 167007元/平米 ,南北,顶层,简装修,https://esf.fang.com/chushou/3_480200559.html
 定慧寺东里, 海淀 , 定慧寺 ,425万, 2室1厅1卫 ,58.8平米, 72279元/平米 ,南北,顶层,简装修,https://esf.fang.com/chushou/3_483518754.html
 西八里庄北里, 海淀 , 定慧寺 ,430万, 2室1厅1卫 ,54.5平米, 78899元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483518738.html
 恩济庄96号院, 海淀 , 定慧寺 ,785万, 3室1厅2卫 ,114.14平米, 68775元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483518736.html
