小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 长嘉汇一期, 南岸 , 南滨路 ,252万, 3室2厅2卫 ,139平米, 18129元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204907125.html
 荣盛华府一期, 南岸 , 茶园新区 ,132万, 4室2厅2卫 ,116平米, 11379元/平米 ,南,中层,简装修,https://cq.esf.fang.com/chushou/3_204907303.html
 千山九龙天景, 九龙坡 , 石坪桥 ,140万, 3室2厅2卫 ,99平米, 14141元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204916524.html
 朝兴龙城国际, 渝北 , 花卉园 ,75万, 3室2厅1卫 ,88.41平米, 8483元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204870758.html
 华宇温莎小镇, 沙坪坝 , 双碑 ,71.5万, 2室1厅1卫 ,63平米, 11349元/平米 ,南,顶层,中装修,https://cq.esf.fang.com/chushou/3_204916457.html
 信达九珑郡, 九龙坡 , 陈家坪 ,105万, 3室2厅1卫 ,76.51平米, 13724元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916541.html
 光华阳光水城, 沙坪坝 , 杨公桥 ,81万, 2室2厅1卫 ,91.95平米, 8809元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204877735.html
 光华阳光水城, 沙坪坝 , 杨公桥 ,72万, 2室2厅1卫 ,87平米, 8276元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204877721.html
 渝开发星河博棠, 渝北 , 回兴 ,142万, 4室2厅2卫 ,123平米, 11545元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204906149.html
 海成云境, 渝北 , 空港新城 ,108万, 3室2厅2卫 ,86平米, 12558元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204916388.html
 重庆长嘉外滩, 南岸 , 弹子石 ,225万, 4室2厅3卫 ,141平米, 15957元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204899985.html
 恒大未来城一街区, 沙坪坝 , 大学城 ,114万, 4室2厅2卫 ,139.22平米, 8188元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204918347.html
 金融街融府, 沙坪坝 , 石井坡 ,165万, 4室2厅2卫 ,149.78平米, 11016元/平米 ,南,低层,简装修,https://cq.esf.fang.com/chushou/3_204792194.html
 俊峰·山万里, 沙坪坝 , 石井坡 ,268万, 4室2厅3卫 ,109平米, 24587元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_203940753.html
 紫御江山天誉, 江北 , 江北嘴 ,265万, 4室2厅2卫 ,133.92平米, 19788元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204894854.html
 上海城, 南岸 , 南坪 ,89万, 2室2厅1卫 ,85平米, 10471元/平米 ,西北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204827210.html
 汇景台, 渝北 , 加州新牌坊 ,144万, 4室2厅2卫 ,142.56平米, 10101元/平米 ,东北,中层,中装修,https://cq.esf.fang.com/chushou/3_204903060.html
 国美江天御府, 江北 , 北滨路 ,355万, 4室2厅3卫 ,159.81平米, 22214元/平米 ,东南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204831862.html
 光华阳光水城, 沙坪坝 , 杨公桥 ,95万, 3室2厅2卫 ,118.87平米, 7992元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204877738.html
 建工新康桥, 九龙坡 , 渝州路 ,42万, 2室1厅2卫 ,50平米, 8400元/平米 ,北,高层,精装修,https://cq.esf.fang.com/chushou/3_204895407.html
 协信城立方, 沙坪坝 , 大学城 ,154.5万, 4室2厅2卫 ,137.77平米, 11214元/平米 ,东南,中层,精装修,https://cq.esf.fang.com/chushou/3_204914416.html
 奥园康城A区, 渝中 , 黄沙溪 ,90万, 3室2厅2卫 ,107平米, 8411元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204918064.html
 晋愉V时代住宅, 九龙坡 , 二郎 ,108万, 3室2厅2卫 ,97.22平米, 11109元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204912044.html
 保利爱尚里尚景, 九龙坡 , 石坪桥 ,98万, 3室2厅2卫 ,96.21平米, 10186元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204916592.html
 骏逸新视界, 九龙坡 , 石坪桥 ,75万, 2室2厅2卫 ,92.21平米, 8134元/平米 ,西北,中层,精装修,https://cq.esf.fang.com/chushou/3_204916586.html
 金科廊桥水乡缙山美, 沙坪坝 , 大学城 ,52万, 3室2厅1卫 ,83.42平米, 6234元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916367.html
 中房那里, 九龙坡 , 大堰 ,56万, 2室2厅1卫 ,57.8平米, 9689元/平米 ,西南,高层,精装修,https://cq.esf.fang.com/chushou/3_204913504.html
 紫御江山天誉, 江北 , 江北嘴 ,180万, 3室2厅2卫 ,90平米, 20000元/平米 ,西北,低层,精装修,https://cq.esf.fang.com/chushou/3_204894852.html
 金融街融府, 沙坪坝 , 石井坡 ,106万, 3室2厅1卫 ,108平米, 9815元/平米 ,南,顶层,毛坯,https://cq.esf.fang.com/chushou/3_204877095.html
 国盛园墅住宅, 沙坪坝 , 西永 ,179万, 4室2厅3卫 ,133.61平米, 13397元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204914387.html
 华侨城天际湾A区, 渝北 , 礼嘉 ,243.8万, 4室2厅3卫 ,239.69平米, 10171元/平米 ,南北, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204911977.html
 大雅云居山, 渝北 , 汽博中心 ,117万, 3室2厅1卫 ,87.95平米, 13303元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204897458.html
 星悦·礼玉金湾, 渝北 , 礼嘉 ,151万, 4室2厅2卫 ,134平米, 11269元/平米 ,南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204784626.html
 千江凌云凌云峰二期, 巴南 , 巴滨路 ,94万, 4室1厅2卫 ,129.43平米, 7263元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204916839.html
 成都城投·春江蘭庭, 沙坪坝 , 双碑 ,150万, 3室2厅2卫 ,95平米, 15789元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204708971.html
 融科城阳光带, 渝北 , 鸳鸯 ,125万, 3室2厅2卫 ,116平米, 10776元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204897389.html
 信达九珑郡, 九龙坡 , 陈家坪 ,105万, 3室2厅1卫 ,76.51平米, 13724元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916541.html
 光华阳光水城, 沙坪坝 , 杨公桥 ,72万, 2室2厅1卫 ,87平米, 8276元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204877721.html
 首创嘉陵岸, 沙坪坝 , 双碑 ,96万, 4室2厅2卫 ,107平米, 8972元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204869491.html
 上海城, 南岸 , 南坪 ,89万, 2室2厅1卫 ,85平米, 10471元/平米 ,西北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204827210.html
 礼悦江山, 渝北 , 礼嘉 ,97万, 3室2厅2卫 ,89平米, 10899元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204912040.html
 阳光城天澜道11号, 江北 , 江北嘴 ,550万, 4室2厅3卫 ,236.98平米, 23209元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204902871.html
 重庆来福士住宅, 渝中 , 朝天门 ,555万, 2室2厅2卫 ,184.99平米, 30002元/平米 ,南,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204903164.html
 华宇林泉雅舍, 沙坪坝 , 杨公桥 ,98万, 3室2厅2卫 ,121.2平米, 8086元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204894129.html
 光华观府国际, 江北 , 观音桥 ,127万, 4室2厅2卫 ,117平米, 10855元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204918464.html
 协信城立方, 沙坪坝 , 大学城 ,159万, 4室2厅2卫 ,126.78平米, 12541元/平米 ,北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204914389.html
 一米阳光, 南岸 , 铜元局 ,66万, 2室2厅1卫 ,72.51平米, 9102元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204906257.html
 望山国际, 九龙坡 , 石坪桥 ,79万, 3室2厅1卫 ,86.4平米, 9144元/平米 ,西,高层,精装修,https://cq.esf.fang.com/chushou/3_204913649.html
 中央公园天晋, 渝北 , 空港新城 ,125万, 3室2厅2卫 ,121平米, 10331元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916378.html
 中昂嘉御湾, 沙坪坝 , 石井坡 ,88万, 3室2厅2卫 ,99平米, 8889元/平米 ,南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204763389.html
 北大资源紫境府, 南岸 , 南岸其他 ,205万, 4室2厅3卫 ,167.69平米, 12225元/平米 ,北, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204898014.html
 汇祥林里3000, 渝北 , 空港新城 ,90万, 3室2厅2卫 ,80平米, 11250元/平米 ,南北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204916370.html
 保利爱尚里尚景, 九龙坡 , 石坪桥 ,98万, 3室2厅2卫 ,96.21平米, 10186元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204916592.html
 约克郡.禧悦, 渝北 , 照母山 ,185万, 3室2厅1卫 ,93.43平米, 19801元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204902889.html
 千江凌云千江府, 巴南 , 巴滨路 ,60万, 3室2厅2卫 ,97.43平米, 6158元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204918224.html
 蓝光中央广场, 大渡口 , 步行街 ,68万, 2室2厅1卫 ,63.32平米, 10739元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204907618.html
 长嘉汇朗峯, 南岸 , 南滨路 ,1019.7万, 5室4厅4卫 ,302.67平米, 33690元/平米 ,西南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204913129.html
 泷悦长安, 沙坪坝 , 西永 ,95万, 3室2厅2卫 ,83平米, 11446元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204611940.html
 佳兆业滨江新城墨香庭, 大渡口 , 茄子溪 ,52万, 2室2厅1卫 ,66平米, 7879元/平米 ,北,高层,精装修,https://cq.esf.fang.com/chushou/3_204905715.html
 龙脊金山名都, 渝北 , 汽博中心 ,130万, 3室2厅2卫 ,124.1平米, 10475元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204902984.html
 融创文旅城御河湾北区, 沙坪坝 , 沙坪坝其他 ,113万, 3室2厅2卫 ,106平米, 10660元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204900233.html
 朝兴龙城国际, 渝北 , 花卉园 ,75万, 3室2厅1卫 ,88.41平米, 8483元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204870758.html
 聚金万佳苑, 九龙坡 , 奥体中心 ,88万, 3室2厅2卫 ,110平米, 8000元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204916911.html
 象屿两江公元, 渝北 , 照母山 ,304万, 3室2厅2卫 ,181.66平米, 16735元/平米 ,南, 底层 ,简装修,https://cq.esf.fang.com/chushou/3_204917082.html
 阳光城天澜道11号, 江北 , 江北嘴 ,900万, 4室2厅4卫 ,309平米, 29126元/平米 ,东,高层,精装修,https://cq.esf.fang.com/chushou/3_204902864.html
 万科星光天空之城, 沙坪坝 , 新桥 ,130万, 3室2厅2卫 ,87.3平米, 14891元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204895361.html
 首创天阅嘉陵, 沙坪坝 , 双碑 ,200万, 5室2厅3卫 ,181平米, 11050元/平米 ,南,中层,简装修,https://cq.esf.fang.com/chushou/3_204895982.html
 洺悦城, 巴南 , 鱼洞 ,130万, 3室2厅2卫 ,132.7平米, 9797元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204904642.html
 重庆来福士住宅, 渝中 , 朝天门 ,890万, 4室2厅2卫 ,284.81平米, 31249元/平米 ,南北,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204911448.html
 龙湖拉特芳斯, 沙坪坝 , 西永 ,90万, 3室2厅2卫 ,101.34平米, 8881元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204904337.html
 云飞九龙香山, 九龙坡 , 华岩新城 ,51.8万, 3室2厅2卫 ,82.96平米, 6244元/平米 ,西南,高层,精装修,https://cq.esf.fang.com/chushou/3_204913656.html
 江屿朗廷, 渝中 , 黄沙溪 ,60万, 2室1厅1卫 ,60.21平米, 9965元/平米 ,西,低层,精装修,https://cq.esf.fang.com/chushou/3_204907721.html
 华宇名都城, 九龙坡 , 石桥铺 ,106万, 3室2厅2卫 ,118.9平米, 8915元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204916954.html
 珠江华轩, 九龙坡 , 渝州路 ,73.8万, 2室2厅2卫 ,88平米, 8386元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204841954.html
 华宇林泉雅舍, 沙坪坝 , 杨公桥 ,69万, 2室2厅1卫 ,99.45平米, 6938元/平米 ,南,高层,中装修,https://cq.esf.fang.com/chushou/3_204894149.html
 千山九龙天景, 九龙坡 , 石坪桥 ,140万, 3室2厅2卫 ,99平米, 14141元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204916524.html
 万科翡翠公园, 渝北 , 中央公园 ,166万, 3室2厅2卫 ,98.55平米, 16844元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204861241.html
 约克郡.禧悦, 渝北 , 照母山 ,195万, 3室2厅2卫 ,122.86平米, 15872元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204902893.html
 春风与湖, 九龙坡 , 陈家坪 ,95万, 3室2厅1卫 ,92.11平米, 10314元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204915802.html
 中国铁建东林道, 璧山 , 璧山老城区 ,69.8万, 4室2厅2卫 ,114平米, 6123元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204907952.html
 万达广场钰邸, 南岸 , 南坪 ,105万, 3室2厅1卫 ,89平米, 11798元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204864714.html
 富力院士廷, 沙坪坝 , 大学城 ,102万, 3室2厅1卫 ,97平米, 10515元/平米 ,东南,高层,精装修,https://cq.esf.fang.com/chushou/3_204651593.html
 首创嘉陵岸, 沙坪坝 , 双碑 ,112万, 2室2厅2卫 ,106.28平米, 10538元/平米 ,南,中层,简装修,https://cq.esf.fang.com/chushou/3_204869480.html
 成都城投·春江蘭庭, 沙坪坝 , 双碑 ,226万, 4室2厅2卫 ,143平米, 15804元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204775118.html
 隆鑫国际, 九龙坡 , 石坪桥 ,97万, 3室2厅1卫 ,91.32平米, 10622元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204897586.html
 同创高原, 九龙坡 , 六店子 ,210万, 5室2厅3卫 ,199平米, 10553元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204843778.html
 春风与你, 九龙坡 , 陈家坪 ,170万, 3室2厅2卫 ,115平米, 14783元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204912049.html
 融汇半岛江上公馆, 巴南 , 巴滨路 ,95万, 4室2厅2卫 ,127平米, 7480元/平米 ,北,高层,精装修,https://cq.esf.fang.com/chushou/3_204913706.html
 龙湖西宸原著, 沙坪坝 , 大学城 ,150万, 4室2厅2卫 ,134.07平米, 11188元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204643652.html
 融科金湖湾, 渝北 , 鸳鸯 ,118万, 3室3厅2卫 ,98.19平米, 12018元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204908318.html
 北辰悦来壹号璟悦, 渝北 , 悦来 ,153.8万, 3室2厅2卫 ,115平米, 13374元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204913604.html
 保利堂悦照水园, 南岸 , 茶园新区 ,155万, 4室2厅2卫 ,141.64平米, 10943元/平米 ,东北,低层,简装修,https://cq.esf.fang.com/chushou/3_204907312.html
 象屿两江公元, 渝北 , 照母山 ,304万, 3室2厅2卫 ,181.66平米, 16735元/平米 ,南, 底层 ,简装修,https://cq.esf.fang.com/chushou/3_204917082.html
 北麓国际城, 沙坪坝 , 大学城 ,100万, 3室2厅2卫 ,102平米, 9804元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204615447.html
 上海城, 南岸 , 南坪 ,92.7万, 3室2厅1卫 ,85.06平米, 10898元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204874464.html
 光华观府国际, 江北 , 观音桥 ,127万, 4室2厅2卫 ,117平米, 10855元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204918464.html
 富州新城兰亭, 沙坪坝 , 高庙村 ,113万, 3室2厅2卫 ,95平米, 11895元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204895377.html
 华宇温莎小镇, 沙坪坝 , 双碑 ,76万, 3室2厅1卫 ,78平米, 9744元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204916400.html
 中国铁建西派城, 江北 , 海尔路 ,354万, 7室2厅3卫 ,271.22平米, 13052元/平米 ,东南,中层,精装修,https://cq.esf.fang.com/chushou/3_204911729.html
 华宇温莎小镇, 沙坪坝 , 双碑 ,71.5万, 2室1厅1卫 ,63平米, 11349元/平米 ,南,顶层,中装修,https://cq.esf.fang.com/chushou/3_204916457.html
 首创城, 沙坪坝 , 双碑 ,70万, 2室2厅1卫 ,65平米, 10769元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204916840.html
 阳光南滨, 南岸 , 南坪东路 ,47万, 2室2厅1卫 ,65.28平米, 7200元/平米 ,西,中层,精装修,https://cq.esf.fang.com/chushou/3_204917990.html
 金辉城春上南滨, 南岸 , 铜元局 ,183万, 4室2厅2卫 ,139平米, 13165元/平米 ,西,高层,毛坯,https://cq.esf.fang.com/chushou/3_204833870.html
 千江凌云千江府, 巴南 , 巴滨路 ,60万, 3室2厅2卫 ,97.43平米, 6158元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204918224.html
 泷悦长安, 沙坪坝 , 西永 ,95万, 3室2厅2卫 ,83平米, 11446元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204611940.html
 阳光城天澜道11号, 江北 , 江北嘴 ,335万, 4室2厅3卫 ,198.99平米, 16835元/平米 ,西北,中层,精装修,https://cq.esf.fang.com/chushou/3_204902870.html
 万达广场铭邸, 南岸 , 南坪 ,94万, 3室2厅1卫 ,86.33平米, 10888元/平米 ,南北,高层,精装修,https://cq.esf.fang.com/chushou/3_204915448.html
 千江凌云凌云峰二期, 巴南 , 巴滨路 ,94万, 4室1厅2卫 ,129.43平米, 7263元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204916839.html
 朵力迎宾大道, 大渡口 , 双山 ,86万, 3室2厅2卫 ,84.23平米, 10210元/平米 ,东,高层,精装修,https://cq.esf.fang.com/chushou/3_204907620.html
 融创嘉德领馆, 渝北 , 中央公园 ,110万, 3室2厅1卫 ,85.28平米, 12899元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204897734.html
 保利爱尚里一期, 九龙坡 , 石坪桥 ,77万, 3室2厅1卫 ,95.62平米, 8053元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204725570.html
 金科廊桥水乡缙山美, 沙坪坝 , 大学城 ,52万, 3室2厅1卫 ,83.42平米, 6234元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916367.html
 首创城, 沙坪坝 , 双碑 ,58万, 2室1厅1卫 ,58.75平米, 9872元/平米 ,南,中层,简装修,https://cq.esf.fang.com/chushou/3_204873554.html
 信达九珑郡, 九龙坡 , 陈家坪 ,105万, 3室2厅1卫 ,76.51平米, 13724元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916541.html
 金融街融府, 沙坪坝 , 石井坡 ,143万, 4室2厅2卫 ,145平米, 9862元/平米 ,南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204877079.html
 珠江华轩, 九龙坡 , 渝州路 ,73.8万, 2室2厅2卫 ,88平米, 8386元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204841954.html
 建工新康桥, 九龙坡 , 渝州路 ,55万, 2室2厅1卫 ,68平米, 8088元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204916875.html
 东原1891印长江, 南岸 , 南滨路 ,1390.5万, 5室2厅5卫 ,385.53平米, 36067元/平米 ,南北,中层,简装修,https://cq.esf.fang.com/chushou/3_204836864.html
 首创嘉陵岸, 沙坪坝 , 双碑 ,96万, 4室2厅2卫 ,107平米, 8972元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204869491.html
 俊峰·山万里, 沙坪坝 , 石井坡 ,268万, 4室2厅3卫 ,109平米, 24587元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_203940753.html
 融科海阔天空, 渝北 , 鸳鸯 ,160万, 4室2厅3卫 ,138.62平米, 11542元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204908306.html
