小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 绿城春风金沙, 钱塘 , 金沙湖 ,280万, 3室2厅2卫 ,105.37平米, 26573元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264843214.html
 湖印光年府, 钱塘 , 下沙物美 ,320万, 4室2厅2卫 ,140.9平米, 22711元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264902852.html
 杭州壹号院一期, 滨江 , 滨盛 ,1001万, 4室2厅2卫 ,135.79平米, 73717元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264925733.html
 水印城, 滨江 , 滨盛 ,680万, 3室2厅2卫 ,150.06平米, 45315元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264777693.html
 河印观翠湾, 钱塘 , 大江东 ,150万, 3室2厅2卫 ,98平米, 15306元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264330344.html
 春风金沙里, 钱塘 , 金沙湖 ,450万, 4室2厅2卫 ,140.76平米, 31969元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264924100.html
 伊萨卡国际城, 钱塘 , 下沙江滨 ,160万, 3室2厅1卫 ,98.19平米, 16295元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264450785.html
 中天珺府, 临安 , 青山湖 ,90万, 2室2厅2卫 ,88平米, 10227元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_263363305.html
 绿城春风金沙, 钱塘 , 金沙湖 ,300万, 3室2厅2卫 ,106.12平米, 28270元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264941691.html
 凯旋门, 上城 , 采荷 ,650万, 2室2厅1卫 ,86.84平米, 74850元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264900756.html
 景宸天玺名城, 萧山 , 开发区 ,340万, 3室2厅2卫 ,89.46平米, 38006元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264781865.html
 绿城春风金沙, 钱塘 , 金沙湖 ,599万, 暂无 ,164.02平米, 36520元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264975340.html
 枫华府第, 西湖 , 九莲 ,740万, 3室2厅2卫 ,135.94平米, 54436元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264811771.html
 顺发旭辉国悦府, 萧山 , 北干 ,539万, 3室2厅1卫 ,124.92平米, 43148元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264973832.html
 翠苑二区, 西湖 , 翠苑 ,241万, 3室1厅1卫 ,60.43平米, 39881元/平米 ,东北,顶层,简装修,https://hz.esf.fang.com/chushou/3_264964644.html
 盛元慧谷, 滨江 , 浦沿 ,460万, 3室2厅1卫 ,119.27平米, 38568元/平米 ,西,中层,精装修,https://hz.esf.fang.com/chushou/3_264892840.html
 东裕华庭, 钱塘 , 临江 ,90万, 3室2厅1卫 ,90.12平米, 9987元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265047808.html
 杭房悦东方, 钱塘 , 临江 ,118万, 4室2厅1卫 ,139.32平米, 8470元/平米 ,南北,中层,毛坯,https://hz.esf.fang.com/chushou/3_265047813.html
 碧桂园, 钱塘 , 大学城北 ,138万, 2室2厅1卫 ,82.01平米, 16827元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_265016351.html
 平凡里公寓, 拱墅 , 施家桥 ,288万, 2室2厅1卫 ,87.17平米, 33039元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264850084.html
 燕语春风居, 钱塘 , 下沙物美 ,320万, 4室2厅2卫 ,129.43平米, 24724元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264949097.html
 春熙上和湾, 拱墅 , 三塘 ,495万, 3室2厅2卫 ,101.64平米, 48701元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264928084.html
 湖印光年府, 钱塘 , 下沙物美 ,280万, 3室2厅2卫 ,106.13平米, 26383元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264994302.html
 杭樾润府, 拱墅 , 和睦 ,760万, 4室2厅2卫 ,139.07平米, 54649元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265047420.html
 清江花园, 上城 , 望江 ,209万, 2室1厅1卫 ,64.13平米, 32590元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_265034784.html
 采荷人家, 上城 , 采荷 ,510万, 2室2厅1卫 ,110.73平米, 46058元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264909665.html
 旭辉宝龙东湖城, 钱塘 , 大江东 ,160万, 3室2厅2卫 ,87.67平米, 18250元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265047828.html
 大江东宝龙广场公寓, 钱塘 , 大江东 ,185万, 暂无 ,107.29平米, 17243元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264984236.html
 万家星城, 拱墅 , 东新 ,355万, 3室2厅1卫 ,88.57平米, 40081元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264980421.html
 西房锦绣江南, 滨江 , 滨盛 ,750万, 4室2厅1卫 ,184.43平米, 40666元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_265028878.html
 竹海水韵, 余杭 , 闲林 ,133万, 暂无 ,88.21平米, 15078元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_264838449.html
 杭樾润府, 拱墅 , 和睦 ,938万, 4室2厅3卫 ,173.65平米, 54017元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264585242.html
 绿城安吉桃花源, 杭州周边 , 湖州 ,260万, 3室2厅3卫 ,106平米, 24528元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/10_264654100.html
 采荷玉荷, 上城 , 采荷 ,365万, 3室1厅1卫 ,73.45平米, 49694元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265047553.html
 绿城春风金沙, 钱塘 , 金沙湖 ,599万, 暂无 ,164.02平米, 36520元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264975340.html
 绿城春风金沙, 钱塘 , 金沙湖 ,300万, 3室2厅2卫 ,106.09平米, 28278元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264963160.html
 西溪玫瑰, 余杭 , 闲林 ,1560万, 7室3厅5卫 ,222.03平米, 70261元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/10_264957503.html
 庆丰新村, 西湖 , 黄龙 ,156万, 暂无 ,52.15平米, 29914元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264730709.html
 钱江彩虹豪庭, 滨江 , 浦沿 ,1290万, 4室2厅1卫 ,263.79平米, 48903元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264831155.html
 碧桂园, 钱塘 , 大学城北 ,120万, 2室2厅1卫 ,82.01平米, 14632元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264951803.html
 燕语春风居, 钱塘 , 下沙物美 ,360万, 4室2厅2卫 ,129.12平米, 27881元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265006832.html
 杭望云潮城, 钱塘 , 下沙物美 ,350万, 4室2厅2卫 ,130.78平米, 26763元/平米 ,南北,高层,豪华装修,https://hz.esf.fang.com/chushou/3_264963084.html
 杭州万通中心, 拱墅 , 大关 ,68万, 1室1厅1卫 ,40.78平米, 16675元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265044305.html
 桃李湖滨, 临安 , 青山湖 ,165万, 3室2厅2卫 ,84.11平米, 19617元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_263928505.html
 福雷德广场, 钱塘 , 下沙物美 ,130万, 暂无 ,86.88平米, 14963元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_264961658.html
 头格江景家园一区, 钱塘 , 金沙湖 ,105万, 暂无 ,58.64平米, 17906元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265006779.html
 丰隆百翘香江, 钱塘 , 大学城北 ,220万, 3室2厅2卫 ,127.03平米, 17319元/平米 ,南北,高层,毛坯,https://hz.esf.fang.com/chushou/3_265047588.html
 体育场路346号, 拱墅 , 天水 ,160万, 2室1厅1卫 ,48.3平米, 33126元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264628676.html
 沈塘新村, 西湖 , 学军 ,300万, 2室1厅1卫 ,53.24平米, 56349元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264811299.html
 皇亲苑, 拱墅 , 天水 ,250万, 2室1厅1卫 ,52.68平米, 47456元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264628673.html
 海威国际, 滨江 , 滨盛 ,1100万, 4室2厅2卫 ,192.06平米, 57274元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265029251.html
 卓越中锐星央悦府, 钱塘 , 大江东 ,220万, 4室2厅2卫 ,129.52平米, 16986元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265047815.html
 黄龙雅苑, 西湖 , 黄龙 ,230万, 暂无 ,40.41平米, 56917元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264885919.html
 观品名寓, 萧山 , 钱江世纪城 ,1488万, 暂无 ,234.52平米, 63449元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264843199.html
 融智创城, 钱塘 , 大江东 ,190万, 3室2厅2卫 ,109.94平米, 17282元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264895797.html
 春风金沙里, 钱塘 , 金沙湖 ,500万, 4室2厅2卫 ,164.02平米, 30484元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264975515.html
 信鸿花园, 西湖 , 三墩 ,180万, 3室1厅2卫 ,73.66平米, 24437元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_265041510.html
 五峰山·枫林山居, 杭州周边 , 湖州 ,320万, 4室2厅3卫 ,120平米, 26667元/平米 ,南, 底层 ,豪华装修,https://hz.esf.fang.com/chushou/10_264654251.html
 六合天寓, 滨江 , 浦沿 ,450万, 3室2厅2卫 ,137.9平米, 32632元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264854462.html
 日耀之城, 萧山 , 钱江世纪城 ,1200万, 4室2厅3卫 ,179.56平米, 66830元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264366386.html
 塘河北村, 拱墅 , 塘河 ,177万, 2室1厅1卫 ,59.02平米, 29990元/平米 ,南,中层,豪华装修,https://hz.esf.fang.com/chushou/3_264837318.html
 凯旋门, 上城 , 采荷 ,700万, 2室2厅1卫 ,89.86平米, 77899元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264900751.html
 龙湖春江悦茗, 萧山 , 开发区 ,280万, 暂无 ,89.44平米, 31306元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_264845626.html
 武林路458号, 拱墅 , 天水 ,263万, 2室1厅1卫 ,53平米, 49623元/平米 ,东西,中层,精装修,https://hz.esf.fang.com/chushou/3_264628674.html
 莱蒙水榭春天, 滨江 , 滨盛 ,445万, 3室2厅1卫 ,83.18平米, 53498元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264923741.html
 保利潮起云上府, 萧山 , 宁围 ,340万, 暂无 ,97.28平米, 34951元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264093394.html
 马塍路小区, 西湖 , 古荡 ,343万, 2室1厅1卫 ,63.66平米, 53880元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264964948.html
 龙湖交控西站·杭与城, 余杭 , 仓前 ,375万, 3室2厅2卫 ,107.61平米, 34848元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264986126.html
 凯德璟高府, 钱塘 , 金沙湖 ,370万, 3室2厅2卫 ,112平米, 33036元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264758393.html
 汀香别墅, 杭州周边 , 湖州 ,580万, 5室3厅5卫 ,305平米, 19016元/平米 ,南, 底层 ,毛坯,https://hz.esf.fang.com/chushou/10_264654104.html
 凯旋新村, 上城 , 采荷 ,221万, 2室1厅1卫 ,55.62平米, 39734元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264934989.html
 钱江水晶澜轩, 滨江 , 滨盛 ,2750万, 5室4厅5卫 ,374.21平米, 73488元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_265036391.html
 滨江江滨花园, 滨江 , 浦沿 ,750万, 3室2厅1卫 ,130.65平米, 57405元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264963940.html
 庆丰新村, 西湖 , 黄龙 ,190万, 暂无 ,58.5平米, 32479元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264886662.html
 龙湖春江郦城, 滨江 , 长河 ,580万, 3室2厅1卫 ,87.79平米, 66067元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264999086.html
 绿城春风金沙, 钱塘 , 金沙湖 ,400万, 暂无 ,140.76平米, 28417元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264413826.html
 杭樾润府, 拱墅 , 和睦 ,750万, 4室2厅2卫 ,139.31平米, 53837元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_265020420.html
 中大广场, 拱墅 , 天水 ,93万, 1室1厅1卫 ,45.76平米, 20323元/平米 ,北,高层,精装修,https://hz.esf.fang.com/chushou/3_264628677.html
 伊萨卡国际城, 钱塘 , 下沙江滨 ,180万, 3室1厅2卫 ,88.06平米, 20441元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264775399.html
 江南新港, 余杭 , 闲林 ,109万, 暂无 ,86.4平米, 12616元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264838420.html
 朗诗乐府, 拱墅 , 文晖 ,828万, 3室2厅2卫 ,130.32平米, 63536元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264801892.html
 杭房悦东方, 钱塘 , 临江 ,120万, 4室2厅1卫 ,139.32平米, 8613元/平米 ,南,低层,毛坯,https://hz.esf.fang.com/chushou/3_265047831.html
 龙湖交控西站·杭与城, 余杭 , 仓前 ,479万, 4室2厅2卫 ,129.18平米, 37080元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264986119.html
 凯旋苑, 上城 , 采荷 ,670万, 3室2厅2卫 ,145.62平米, 46010元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264900784.html
 凯旋门, 上城 , 采荷 ,700万, 2室2厅1卫 ,89.86平米, 77899元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264900751.html
 融创·杭望云潮城, 钱塘 , 下沙物美 ,430万, 4室2厅1卫 ,143.5平米, 29965元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264983328.html
 龙湖滟澜山, 钱塘 , 金沙湖 ,185万, 3室2厅2卫 ,82.28平米, 22484元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_264899870.html
 蔚宸悦城, 临安 , 青山湖 ,115万, 3室2厅2卫 ,95平米, 12105元/平米 ,南,低层,毛坯,https://hz.esf.fang.com/chushou/3_264757222.html
 潮闻天下, 钱塘 , 大江东 ,95万, 3室2厅1卫 ,89.08平米, 10665元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264935868.html
 柳浪新苑, 上城 , 清波 ,220万, 1室1厅1卫 ,34.23平米, 64271元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264151275.html
 春熙上和湾, 拱墅 , 三塘 ,495万, 3室2厅2卫 ,101.64平米, 48701元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265047785.html
 佳兆业君汇上品, 临平 , 乔司 ,220万, 3室2厅1卫 ,87.31平米, 25198元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264984230.html
 像之素公寓, 钱塘 , 大学城北 ,160万, 暂无 ,89.45平米, 17887元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_265036821.html
 青山鹤岭, 临安 , 青山湖 ,80万, 3室2厅1卫 ,97.73平米, 8186元/平米 ,南北,高层,毛坯,https://hz.esf.fang.com/chushou/3_264945618.html
 龙湖江与城, 钱塘 , 大江东 ,220万, 4室2厅2卫 ,124.18平米, 17716元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264997970.html
 柠檬郡家园, 钱塘 , 金沙湖 ,160万, 2室2厅1卫 ,82.79平米, 19326元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264278176.html
 润和橙家, 杭州周边 , 嘉兴 ,115万, 3室2厅1卫 ,80平米, 14375元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264803939.html
 国信嘉园, 滨江 , 浦沿 ,1800万, 5室3厅3卫 ,275.76平米, 65274元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264886853.html
 中天珺府, 临安 , 青山湖 ,88万, 3室2厅2卫 ,93.89平米, 9373元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264945625.html
 庆丰新村, 西湖 , 黄龙 ,225万, 2室1厅1卫 ,59.26平米, 37968元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264693728.html
 马塍路小区, 西湖 , 古荡 ,343万, 2室1厅1卫 ,63.66平米, 53880元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264964948.html
 广宇锦上文澜, 钱塘 , 下沙江滨 ,220万, 3室2厅2卫 ,89.62平米, 24548元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_265016345.html
 凯旋苑, 上城 , 采荷 ,400万, 2室2厅1卫 ,89.84平米, 44524元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264900797.html
 碧桂园, 钱塘 , 大学城北 ,110万, 2室2厅1卫 ,82.45平米, 13341元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264939753.html
 上尚庭, 拱墅 , 申花 ,430万, 3室1厅1卫 ,77.17平米, 55721元/平米 ,东,低层,简装修,https://hz.esf.fang.com/chushou/3_264860948.html
 马市街社区, 上城 , 小营 ,215万, 2室1厅1卫 ,55.99平米, 38400元/平米 ,东西,高层,简装修,https://hz.esf.fang.com/chushou/3_265038080.html
 金辉久尚云筑, 临平 , 乔司 ,160万, 3室2厅2卫 ,96.67平米, 16551元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264984232.html
 中兴景冉佳园, 钱塘 , 下沙江滨 ,128万, 暂无 ,59.55平米, 21495元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264994223.html
 杭房悦东方, 钱塘 , 临江 ,130万, 4室2厅2卫 ,125.24平米, 10380元/平米 ,南,高层,毛坯,https://hz.esf.fang.com/chushou/3_265047812.html
 清水湾山水苑, 余杭 , 中泰 ,85万, 1室2厅1卫 ,66.23平米, 12834元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264957087.html
 嘉宸天誉名轩, 萧山 , 开发区 ,620.99万, 暂无 ,138.41平米, 44866元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264845422.html
 风景蝶院, 滨江 , 长河 ,205万, 暂无 ,78.25平米, 26198元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264855765.html
 融创·杭曜之城, 钱塘 , 下沙物美 ,200万, 3室2厅2卫 ,105平米, 19048元/平米 ,南北,中层,毛坯,https://hz.esf.fang.com/chushou/3_264878751.html
 碧桂园, 钱塘 , 大学城北 ,138万, 2室2厅1卫 ,82.01平米, 16827元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_265016351.html
 五峰山·枫林山居, 杭州周边 , 湖州 ,320万, 4室2厅3卫 ,120平米, 26667元/平米 ,南, 底层 ,豪华装修,https://hz.esf.fang.com/chushou/10_264654251.html
 绿城春风金沙, 钱塘 , 金沙湖 ,600万, 4室2厅2卫 ,164.02平米, 36581元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264975352.html
 武林路458号, 拱墅 , 天水 ,263万, 2室1厅1卫 ,53平米, 49623元/平米 ,东西,中层,精装修,https://hz.esf.fang.com/chushou/3_264628674.html
 春风金沙里, 钱塘 , 金沙湖 ,420万, 4室2厅2卫 ,126.73平米, 33141元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264922636.html
 绿城春风金沙, 钱塘 , 金沙湖 ,330万, 3室2厅2卫 ,105.95平米, 31147元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264912202.html
 碧桂园, 钱塘 , 大学城北 ,125万, 3室2厅1卫 ,88.65平米, 14100元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264952028.html
 钱塘帝景, 滨江 , 滨盛 ,398万, 2室2厅1卫 ,86.32平米, 46108元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_265029271.html
 海威国际, 滨江 , 滨盛 ,1100万, 4室2厅2卫 ,192.06平米, 57274元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265029251.html
 和光尘樾轩 , 余杭 , 良渚 ,278万, 3室2厅2卫 ,88.26平米, 31498元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265043428.html
 如沐清晖城, 临安 , 青山湖 ,105万, 3室2厅2卫 ,99平米, 10606元/平米 ,南,低层,毛坯,https://hz.esf.fang.com/chushou/3_264745434.html
 绿城安吉桃花源, 杭州周边 , 湖州 ,260万, 3室2厅3卫 ,106平米, 24528元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/10_264654100.html
