小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 华高一村, 浦东 , 高行 ,288万, 3室1厅1卫 ,77.27平米, 37272元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_428680842.html
 金杨新村四街坊, 浦东 , 金杨 ,285万, 1室1厅1卫 ,44.39平米, 64204元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429249716.html
 万科假日风景, 闵行 , 春申 ,668万, 2室2厅1卫 ,91.51平米, 72997元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429592673.html
 万源城御璄, 闵行 , 古美 ,2680万, 4室2厅3卫 ,228.85平米, 117107元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429456971.html
 华淞小区, 长宁 , 北新泾 ,228万, 1室1厅1卫 ,54.63平米, 41735元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429717540.html
 永新花苑, 徐汇 , 徐家汇 ,1550万, 3室2厅3卫 ,172.63平米, 89787元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429447265.html
 安居兰庭, 普陀 , 曹杨 ,728万, 2室2厅1卫 ,90平米, 80889元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429719621.html
 上海春城, 闵行 , 春申 ,618万, 2室2厅1卫 ,89.22平米, 69267元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429687602.html
 薛家宅小区, 徐汇 , 康健 ,330万, 4室1厅1卫 ,58.22平米, 56682元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429595275.html
 德六高层小区, 浦东 , 世博 ,360万, 2室1厅1卫 ,70平米, 51429元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_422708619.html
 东方知音苑, 浦东 , 金杨 ,1030万, 3室2厅2卫 ,116.59平米, 88344元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429351612.html
 金色米兰苑, 浦东 , 金桥 ,480万, 2室2厅1卫 ,87.78平米, 54682元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429708949.html
 新泾四村, 长宁 , 北新泾 ,310万, 2室0厅1卫 ,52.1平米, 59501元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429717079.html
 罗山三村, 浦东 , 金杨 ,215万, 1室1厅1卫 ,48.74平米, 44112元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429340222.html
 上海春城, 闵行 , 春申 ,620万, 2室2厅1卫 ,95.22平米, 65112元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429687601.html
 新泾三村, 长宁 , 北新泾 ,212万, 1室1厅1卫 ,41.41平米, 51195元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429723790.html
 上南九村, 浦东 , 世博 ,245万, 1室1厅1卫 ,46平米, 53261元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_413934340.html
 罗山三村, 浦东 , 金杨 ,207万, 1室1厅1卫 ,48.59平米, 42601元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429339769.html
 万科假日风景, 闵行 , 春申 ,950万, 3室2厅2卫 ,134.7平米, 70527元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429548047.html
 浦发绿城, 浦东 , 三林 ,480万, 3室2厅1卫 ,97平米, 49485元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429677805.html
 长虹坊, 徐汇 , 康健 ,410万, 2室1厅1卫 ,70.56平米, 58107元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429595323.html
 真光新村第五小区, 普陀 , 真光 ,340万, 2室1厅1卫 ,68.1平米, 49927元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429685743.html
 瑞冬小区, 长宁 , 北新泾 ,288万, 2室1厅1卫 ,51.82平米, 55577元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429717555.html
 万科假日风景, 闵行 , 春申 ,950万, 3室2厅2卫 ,134.7平米, 70527元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429548047.html
 金钟小区, 长宁 , 北新泾 ,360万, 2室1厅1卫 ,59.81平米, 60191元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429717070.html
 北巷小区, 普陀 , 长风 ,650万, 4室2厅2卫 ,138.92平米, 46790元/平米 ,南北,中层,中装修,https://sh.esf.fang.com/chushou/3_429450894.html
 兰溪公寓, 普陀 , 真如 ,549万, 2室1厅1卫 ,89.99平米, 61007元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429575647.html
 海鑫公寓, 普陀 , 长风 ,548万, 3室1厅1卫 ,80.91平米, 67730元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429555737.html
 爱建新村, 普陀 , 长风 ,175万, 1室1厅1卫 ,39.99平米, 43761元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429583992.html
 曹杨七村, 普陀 , 曹杨 ,285万, 2室1厅1卫 ,60.95平米, 46760元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429567921.html
 香山新村东北街坊, 浦东 , 金杨 ,200万, 1室1厅1卫 ,45.11平米, 44336元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_428751999.html
 桥畔小区, 浦东 , 金杨 ,380万, 2室1厅1卫 ,75.45平米, 50364元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_428751968.html
 富绅时代公馆, 青浦 , 青浦城区 ,320万, 3室2厅1卫 ,88.05平米, 36343元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_429707323.html
 枣阳园, 普陀 , 曹杨 ,285万, 2室1厅1卫 ,46平米, 61957元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429705331.html
 张江交江大楼, 浦东 , 张江 ,440万, 2室1厅1卫 ,103.69平米, 42434元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429689324.html
 春申景城二期, 闵行 , 春申 ,708万, 2室2厅1卫 ,89.57平米, 79044元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429687660.html
 盛华景苑, 徐汇 , 华泾 ,499万, 2室1厅1卫 ,81.77平米, 61025元/平米 ,南, 底层 ,毛坯,https://sh.esf.fang.com/chushou/3_429266058.html
 莲花新村, 闵行 , 春申 ,258万, 1室1厅1卫 ,56.48平米, 45680元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429687836.html
 未名园, 闵行 , 罗阳 ,790万, 3室2厅1卫 ,123.77平米, 63828元/平米 ,东西,低层,简装修,https://sh.esf.fang.com/chushou/3_429510696.html
 紫晶苑, 浦东 , 张江 ,330万, 1室1厅1卫 ,56.06平米, 58866元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429710482.html
 通用昱慧苑, 青浦 , 徐泾 ,275万, 2室1厅1卫 ,82.89平米, 33176元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429707282.html
 风荷丽景尚城, 嘉定 , 嘉定新城 ,688万, 4室2厅2卫 ,140.33平米, 49027元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429688583.html
 徐泾北城瑞和明庭西区, 青浦 , 徐泾 ,225万, 2室1厅1卫 ,73.32平米, 30687元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429707143.html
 巨东小区, 浦东 , 洋泾 ,450万, 2室1厅1卫 ,61.57平米, 73088元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429612733.html
 证大家园二期, 浦东 , 金桥 ,811万, 3室2厅2卫 ,116.27平米, 69751元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429152333.html
 春申景城三期, 闵行 , 春申 ,980万, 3室2厅2卫 ,126.81平米, 77281元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429687665.html
 金桥新村四街坊, 浦东 , 金桥 ,325万, 1室1厅1卫 ,47.35平米, 68638元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429588508.html
 金杨新村五街坊, 浦东 , 金杨 ,260万, 2室1厅1卫 ,60.43平米, 43025元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_427491404.html
 欧风家园, 浦东 , 周浦 ,380万, 3室2厅1卫 ,103.46平米, 36729元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_426642748.html
 园西一居, 浦东 , 川沙 ,208万, 2室1厅1卫 ,51.64平米, 40279元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429724286.html
 华川家园, 浦东 , 川沙 ,245万, 2室1厅1卫 ,59平米, 41525元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429724290.html
 梦丹苑, 青浦 , 青浦城区 ,219万, 3室2厅1卫 ,89.7平米, 24415元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429597569.html
 运杰城市花园, 青浦 , 青浦城区 ,350万, 3室2厅2卫 ,136.18平米, 25701元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_426774500.html
 运杰城市花园, 青浦 , 青浦城区 ,345万, 3室2厅2卫 ,136.18平米, 25334元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_426772145.html
 孙桥花苑, 浦东 , 张江 ,228万, 1室1厅1卫 ,51.19平米, 44540元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429710479.html
 张江汤臣豪园二期, 浦东 , 张江 ,1098万, 3室2厅2卫 ,117.86平米, 93161元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429232701.html
 盛华景苑, 徐汇 , 华泾 ,460万, 1室1厅1卫 ,68.27平米, 67380元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429266057.html
 春申景城一期, 闵行 , 春申 ,1189万, 3室2厅2卫 ,128.43平米, 92580元/平米 ,东,低层,精装修,https://sh.esf.fang.com/chushou/3_429687647.html
 黄浦花园, 浦东 , 张江 ,290万, 2室1厅1卫 ,68.32平米, 42447元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429710477.html
 福苑小区, 徐汇 , 田林 ,420万, 2室1厅1卫 ,83.61平米, 50233元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429250076.html
 光华绿苑, 徐汇 , 华泾 ,278万, 1室1厅1卫 ,42.2平米, 65877元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429266060.html
 高兴花园二三四街坊, 闵行 , 春申 ,359万, 2室1厅1卫 ,59.31平米, 60529元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_429687529.html
 中信泰富又一城, 嘉定 , 嘉定新城 ,260万, 2室1厅1卫 ,74.67平米, 34820元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429495061.html
 艾南小区, 浦东 , 三林 ,215万, 2室1厅1卫 ,58.8平米, 36565元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_426436731.html
 博二小区, 浦东 , 金桥 ,320万, 2室2厅1卫 ,71.31平米, 44874元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_429588515.html
 城市经典二期铭筑, 浦东 , 张江 ,2600万, 5室2厅3卫 ,260.1平米, 99962元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429710509.html
 金杨新村三街坊, 浦东 , 金杨 ,388万, 3室1厅1卫 ,72.21平米, 53732元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_428752017.html
 兰溪园, 普陀 , 曹杨 ,295万, 2室1厅1卫 ,59.65平米, 49455元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429705120.html
 新城逸境园, 青浦 , 青浦城区 ,316万, 3室2厅2卫 ,91.95平米, 34367元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_427401807.html
 紫晶苑, 浦东 , 张江 ,270万, 1室2厅1卫 ,61.04平米, 44233元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429710483.html
 艾南小区, 浦东 , 三林 ,230万, 2室1厅1卫 ,53.3平米, 43152元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429539524.html
 明珠小区, 浦东 , 川沙 ,273万, 2室1厅1卫 ,85.18平米, 32050元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429724562.html
 申城佳苑三期A块, 浦东 , 张江 ,620万, 4室1厅2卫 ,110.33平米, 56195元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429710473.html
 香楠小区, 浦东 , 张江 ,255万, 1室1厅1卫 ,54.37平米, 46901元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429710507.html
 浦三小区金桥, 浦东 , 金桥 ,260万, 2室1厅1卫 ,60.93平米, 42672元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429588738.html
 罗山四村, 浦东 , 金杨 ,289万, 2室1厅1卫 ,60.13平米, 48063元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429415184.html
 华欣家园, 徐汇 , 华泾 ,420万, 2室1厅1卫 ,60.76平米, 69124元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429614398.html
 金杨新村四街坊, 浦东 , 金杨 ,380万, 2室1厅1卫 ,60.43平米, 62883元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429249711.html
 中铁逸都, 青浦 , 青浦城区 ,315万, 3室2厅1卫 ,96.01平米, 32809元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_428481079.html
 金杨公寓, 浦东 , 金杨 ,420万, 2室1厅1卫 ,93.88平米, 44738元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428895378.html
 金领国际, 浦东 , 唐镇 ,308万, 2室2厅1卫 ,89.37平米, 34463元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429702356.html
 巴黎之春, 普陀 , 万里 ,530万, 2室2厅2卫 ,101.85平米, 52037元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429703511.html
 帕缇欧香苑公寓, 青浦 , 青浦城区 ,362万, 3室2厅2卫 ,136.2平米, 26579元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_423679132.html
 妙龙小区, 浦东 , 川沙 ,263万, 2室2厅1卫 ,72.55平米, 36251元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429724559.html
 徐泾北城瑞和明庭西区, 青浦 , 徐泾 ,225万, 2室1厅1卫 ,78.23平米, 28761元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429707110.html
 金融家, 浦东 , 唐镇 ,616万, 3室2厅2卫 ,125.69平米, 49009元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429504050.html
 中大新苑, 浦东 , 金桥 ,420万, 2室2厅1卫 ,97.04平米, 43281元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_428914588.html
 桥畔小区, 浦东 , 金杨 ,380万, 2室1厅1卫 ,75.45平米, 50364元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_428751968.html
 风荷丽景尚城, 嘉定 , 嘉定新城 ,688万, 4室2厅2卫 ,140.33平米, 49027元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429688583.html
 绿地颐景嘉园, 嘉定 , 嘉定新城 ,330万, 2室2厅1卫 ,78.42平米, 42081元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429501243.html
 中城绿苑, 闵行 , 春申 ,390万, 1室1厅1卫 ,54.81平米, 71155元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429687830.html
 香山新村西南街坊, 浦东 , 金杨 ,300万, 2室1厅1卫 ,71.66平米, 41864元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_428914201.html
 万科假日风景, 闵行 , 春申 ,998万, 3室2厅2卫 ,126.2平米, 79081元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429687797.html
 银龙小区, 浦东 , 川沙 ,221万, 2室1厅1卫 ,66.17平米, 33399元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429590173.html
 盛华景苑, 徐汇 , 华泾 ,460万, 1室1厅1卫 ,68.27平米, 67380元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429266057.html
 华骥苑, 青浦 , 青浦城区 ,198万, 2室2厅1卫 ,81.01平米, 24441元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_426767896.html
 印象春城, 浦东 , 周浦 ,480万, 2室2厅1卫 ,89.65平米, 53542元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_428704140.html
 万科假日风景, 闵行 , 春申 ,1139万, 3室2厅2卫 ,138.86平米, 82025元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429687779.html
 春申景城一期, 闵行 , 春申 ,699万, 2室2厅1卫 ,84.44平米, 82781元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429687663.html
 张江汤臣豪园二期, 浦东 , 张江 ,1098万, 3室2厅2卫 ,117.86平米, 93161元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429232701.html
 新城逸境园, 青浦 , 青浦城区 ,316万, 3室2厅2卫 ,91.95平米, 34367元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_427401807.html
 华川家园, 浦东 , 川沙 ,245万, 2室1厅1卫 ,59平米, 41525元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429724290.html
 石泉路130弄小区, 普陀 , 光新 ,170万, 1室1厅1卫 ,38.51平米, 44144元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_428670504.html
 城市经典二期铭筑, 浦东 , 张江 ,2600万, 5室2厅3卫 ,260.1平米, 99962元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429710509.html
 龙湖蔚澜香醍公寓, 嘉定 , 嘉定新城 ,1068万, 4室2厅3卫 ,201.59平米, 52979元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429687587.html
 怒江苑, 普陀 , 长风 ,530万, 2室2厅1卫 ,72.12平米, 73489元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429692881.html
 三林世博家园, 浦东 , 三林 ,520万, 3室2厅1卫 ,113.37平米, 45868元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429539270.html
 金杨新村四街坊, 浦东 , 金杨 ,380万, 2室1厅1卫 ,60.43平米, 62883元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429249711.html
 金杨新村五街坊, 浦东 , 金杨 ,230万, 2室0厅1卫 ,48.83平米, 47102元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_428752002.html
 金领国际, 浦东 , 唐镇 ,260万, 2室1厅1卫 ,86平米, 30233元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429702601.html
 阳光城愉景湾, 浦东 , 川沙 ,545万, 3室2厅1卫 ,97.09平米, 56133元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429724292.html
 三林世博家园, 浦东 , 三林 ,245万, 1室1厅1卫 ,57.8平米, 42388元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_426436689.html
 金杨新村五街坊, 浦东 , 金杨 ,260万, 2室1厅1卫 ,60.43平米, 43025元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_427491404.html
 中信泰富又一城, 嘉定 , 嘉定新城 ,350万, 2室2厅1卫 ,89.62平米, 39054元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429497612.html
 东方康洛, 徐汇 , 漕河泾 ,1350万, 3室2厅2卫 ,145.11平米, 93033元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429231228.html
 太浜巷小区, 普陀 , 光新 ,280万, 2室1厅1卫 ,58.21平米, 48102元/平米 ,南,中层,毛坯,https://sh.esf.fang.com/chushou/3_428670193.html
 三林世博家园, 浦东 , 三林 ,389万, 2室1厅1卫 ,83.75平米, 46448元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429702123.html
 帕缇欧香苑公寓, 青浦 , 青浦城区 ,325万, 3室2厅1卫 ,107.81平米, 30146元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429642260.html
 新润花园, 浦东 , 川沙 ,419万, 3室2厅2卫 ,122.65平米, 34162元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429724556.html
 中大丽都, 浦东 , 金桥 ,800万, 3室2厅2卫 ,130.66平米, 61228元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429546354.html
 高兴花园二三四街坊, 闵行 , 春申 ,375万, 2室1厅1卫 ,70.26平米, 53373元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429687546.html
 浦江映象, 浦东 , 塘桥 ,1320万, 3室2厅2卫 ,150.52平米, 87696元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429462770.html
 万科假日风景, 闵行 , 春申 ,658万, 2室2厅1卫 ,91.51平米, 71905元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429687788.html
 舒馨北苑, 浦东 , 川沙 ,355万, 2室1厅1卫 ,73.03平米, 48610元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429724565.html
 徐泾北城瑞和明庭西区, 青浦 , 徐泾 ,225万, 2室1厅1卫 ,73.32平米, 30687元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429707143.html
